country,Communication,Education,Economics,Environment,Infrastructure,Health,Energy,Work,Society,Government
Cambodia,0.4,0.7250000000000001,2.91,13.395,4.78,5.744999999999999,1.69,2.9250000000000003,6.135,2.7100000000000004
Kiribati,0.1,0.7250000000000001,0.8800000000000001,3.6599999999999997,4.960000000000001,6.105,1.11,0.65,5.34,5.0
St. Kitts and Nevis,1.6050000000000002,0.04000000000000001,0.4,6.81,7.31,7.365,0.04000000000000001,0.895,6.465,4.58
South Korea,2.47,0.82,3.75,9.315,8.18,9.525,1.58,2.745,12.299999999999999,7.82
Kosovo,0.0,,2.49,,0.0,,0.33,1.04,,3.19
Kuwait,0.935,0.0,0.79,1.4549999999999998,8.540000000000001,6.794999999999999,2.19,2.6350000000000002,7.08,2.9800000000000004
Lao,0.41,0.665,0.27999999999999997,13.2,5.98,5.34,1.3,2.3800000000000003,6.21,1.42
Lebanon,0.67,0.0,1.75,13.139999999999999,7.040000000000001,8.084999999999999,0.35000000000000003,1.245,6.435,4.800000000000001
Liberia,0.06999999999999999,1.25,0.13999999999999999,13.23,2.34,6.27,2.42,2.6050000000000004,5.76,5.6000000000000005
Libya,0.885,1.915,0.49000000000000005,11.835,7.01,6.825,0.8800000000000001,0.7050000000000001,5.55,1.92
St. Lucia,0.6900000000000001,1.02,0.24,7.169999999999999,6.890000000000001,8.01,0.26,2.1350000000000002,4.859999999999999,6.440000000000001
Liechtenstein,1.6050000000000002,0.645,0.0,3.225,7.5,0.0,1.4300000000000002,0.9199999999999999,8.684999999999999,4.58
Sri Lanka,0.7250000000000001,0.86,3.6200000000000006,14.46,6.859999999999999,6.435,1.62,1.9100000000000001,8.055,5.16
Lesotho,0.19,1.225,1.69,9.614999999999998,3.49,5.895,1.08,1.74,3.51,7.03
Lithuania,1.29,3.44,3.18,9.54,8.16,9.285,1.36,2.6050000000000004,10.739999999999998,8.65
Luxembourg,2.43,0.9400000000000001,4.68,7.515,8.49,9.66,1.5300000000000002,2.2100000000000004,13.065,7.28
Latvia,1.2650000000000001,3.6100000000000003,3.18,11.085,8.18,8.715,1.87,2.54,10.71,8.36
"Macao, China",2.515,1.845,2.89,,7.870000000000001,0.0,0.29,1.75,,
Morocco,0.5900000000000001,1.815,2.93,13.844999999999999,6.45,6.825,0.45,1.58,7.77,3.39
Monaco,3.2100000000000004,0.0,2.5700000000000003,,9.3,7.574999999999999,,,6.044999999999999,4.170000000000001
Moldova,1.2300000000000002,3.9350000000000005,2.5300000000000002,14.475,6.81,9.855,0.81,1.55,10.08,6.2700000000000005
Madagascar,0.145,0.16000000000000003,2.37,13.53,1.34,3.765,2.2,3.145,5.265,4.64
Maldives,0.86,0.4650000000000001,0.31000000000000005,10.155,7.370000000000001,7.365,0.03,2.14,6.6,2.83
Mexico,1.0050000000000001,3.165,2.92,13.65,7.620000000000001,7.26,0.9199999999999999,2.355,9.059999999999999,5.79
Marshall Islands,0.12,1.01,1.8,3.375,6.5,8.52,0.31000000000000005,0.9199999999999999,5.415,5.0
North Macedonia,1.195,2.69,2.99,13.319999999999999,7.58,7.095,1.06,1.7750000000000001,9.24,6.5200000000000005
Mali,0.375,0.29500000000000004,2.37,12.915,3.63,4.305,1.6600000000000001,2.45,5.52,4.0600000000000005
Malta,1.6800000000000002,1.3650000000000002,3.6200000000000006,9.27,8.65,8.625,0.53,2.34,12.15,6.050000000000001
Myanmar,0.4650000000000001,1.955,0.13999999999999999,13.755,4.960000000000001,4.98,2.04,1.9050000000000002,7.05,1.9500000000000002
Montenegro,1.3900000000000001,2.045,2.6300000000000003,3.315,7.290000000000001,8.819999999999999,2.0300000000000002,1.7300000000000002,9.465,6.859999999999999
Mongolia,0.8400000000000001,3.19,3.0600000000000005,12.014999999999999,5.84,6.09,0.9199999999999999,2.32,9.09,7.93
Northern Mariana Islands,0.42500000000000004,,0.5599999999999999,,6.93,0.0,0.010000000000000002,,,
Mozambique,0.145,0.5750000000000001,0.11000000000000001,13.110000000000001,1.83,4.305,2.95,2.89,3.9599999999999995,4.46
Mauritania,0.42000000000000004,1.2750000000000001,3.4200000000000004,13.29,3.2700000000000005,4.5,0.6200000000000001,1.2650000000000001,6.855,3.2600000000000002
Mauritius,1.5350000000000001,2.965,2.69,9.375,7.670000000000001,7.53,0.45,2.27,9.434999999999999,7.95
Malawi,0.125,1.01,0.26,13.305,2.17,5.13,1.83,2.67,4.125,6.0200000000000005
Malaysia,1.1199999999999999,2.0500000000000003,3.1100000000000003,11.25,7.2700000000000005,7.605,0.8,2.805,9.33,5.69
Namibia,0.6150000000000001,0.9650000000000001,2.2600000000000002,13.065,4.08,6.1499999999999995,1.8600000000000003,1.585,4.2,7.48
New Caledonia,1.0250000000000001,0.86,0.08000000000000002,,7.440000000000001,0.0,0.16000000000000003,0.9550000000000001,,
Niger,0.145,0.585,2.64,12.735000000000001,0.8400000000000001,3.9599999999999995,2.37,2.87,5.04,5.25
Nigeria,0.27999999999999997,0.435,0.2,13.44,3.66,4.26,2.66,1.8399999999999999,6.75,4.4
Nicaragua,0.41,0.0,2.59,13.964999999999998,5.760000000000001,6.3,1.72,2.37,6.69,3.3200000000000003
Netherlands,2.69,0.405,3.64,9.69,8.48,10.95,1.1500000000000001,2.715,13.995,9.780000000000001
Curaçao,1.1400000000000001,0.0,0.08000000000000002,,7.45,,1.67,,,
Norway,2.07,1.345,4.13,8.94,8.63,11.085,5.390000000000001,2.765,14.235000000000001,9.88
Nepal,0.485,1.2750000000000001,2.52,13.65,5.7700000000000005,5.94,2.43,2.12,7.68,5.6000000000000005
Nauru,0.215,0.6950000000000001,0.78,3.0599999999999996,6.46,6.915,0.04000000000000001,,3.7199999999999998,3.75
New Zealand,1.9300000000000002,0.45,3.28,10.62,9.01,10.41,2.17,3.115,13.35,10.0
Oman,0.8300000000000001,0.68,3.6200000000000006,11.4,7.58,6.72,1.42,2.62,6.869999999999999,2.59
Pakistan,0.23500000000000001,0.13,2.35,13.38,5.9,4.455,1.62,1.7300000000000002,6.930000000000001,4.39
Panama,0.935,1.4500000000000002,0.45,13.725,6.95,8.625,1.35,2.205,8.325,7.420000000000001
Peru,0.7000000000000001,0.27,2.74,14.16,6.46,6.734999999999999,1.52,2.59,8.444999999999999,6.58
Philippines,0.635,0.775,2.43,14.01,6.6000000000000005,5.7,1.07,2.12,7.859999999999999,5.95
Palau,0.8500000000000001,0.0,0.15000000000000002,1.7999999999999998,7.41,7.185,0.020000000000000004,1.035,6.06,5.0
Papua New Guinea,0.22999999999999998,1.64,0.22000000000000003,13.424999999999999,0.9800000000000001,3.4499999999999997,1.4100000000000001,1.615,3.645,5.29
Poland,1.1400000000000001,2.7350000000000003,3.2,11.04,8.15,8.969999999999999,0.9199999999999999,2.39,11.924999999999999,8.26
Puerto Rico,0.935,1.955,2.62,3.7349999999999994,8.81,0.0,0.06,1.475,,0.0
North Korea,0.08000000000000002,0.0,0.010000000000000002,11.04,5.54,7.29,1.11,2.06,3.03,0.25
Portugal,1.8550000000000002,3.465,2.9600000000000004,12.735000000000001,7.45,11.625,1.6600000000000001,2.345,11.28,9.190000000000001
Paraguay,0.6400000000000001,0.535,2.9000000000000004,13.455,7.25,6.794999999999999,2.8100000000000005,2.5100000000000002,7.83,6.210000000000001
Palestine,0.525,2.815,1.99,10.860000000000001,7.31,4.005,0.39,0.78,8.145,
French Polynesia,1.205,0.0,2.14,,7.420000000000001,0.0,0.21000000000000002,0.7650000000000001,,
Qatar,1.0250000000000001,1.7149999999999999,5.23,6.494999999999999,8.99,6.255,3.58,3.53,8.34,2.94
Romania,1.2400000000000002,2.8100000000000005,3.19,13.02,7.07,8.415,1.7300000000000002,2.09,10.889999999999999,7.76
Russia,1.2850000000000001,0.86,3.33,12.42,7.540000000000001,8.684999999999999,1.52,2.6,10.62,2.79
Rwanda,0.22000000000000003,0.935,2.5300000000000002,13.589999999999998,3.64,6.39,2.12,2.805,3.6599999999999997,3.02
Saudi Arabia,1.11,1.815,3.6700000000000004,8.295,7.32,7.709999999999999,1.46,2.055,11.01,1.25
Sudan,0.34,0.7250000000000001,3.08,10.589999999999998,3.16,5.234999999999999,2.1100000000000003,1.06,4.47,1.64
Senegal,0.39,0.73,2.97,13.23,4.61,5.25,1.16,1.615,5.19,6.58
Singapore,2.205,1.6800000000000002,4.79,5.49,7.81,8.924999999999999,0.68,3.0250000000000004,11.655,5.84
Solomon Islands,0.255,0.0,2.42,3.7199999999999998,3.8000000000000003,5.34,1.27,3.28,4.575,6.940000000000001
Sierra Leone,0.22000000000000003,0.8650000000000001,1.97,13.125,1.6800000000000002,6.1499999999999995,1.9500000000000002,1.7000000000000002,4.994999999999999,6.11
El Salvador,0.8550000000000001,1.1900000000000002,2.22,13.935,7.08,7.4399999999999995,1.1199999999999999,1.9649999999999999,8.145,5.920000000000001
San Marino,2.67,0.65,3.78,,7.5,7.784999999999999,,0.995,7.68,5.0
Somalia,0.16000000000000003,,0.61,11.085,2.42,2.5349999999999997,2.4800000000000004,0.15500000000000003,2.5799999999999996,1.25
Serbia,1.22,3.2450000000000006,2.91,11.339999999999998,7.65,7.83,1.34,2.09,10.364999999999998,6.170000000000001
South Sudan,0.0,0.0,0.0,11.04,0.31000000000000005,3.195,3.3600000000000003,1.83,2.235,1.34
Sao Tome and Principe,0.30000000000000004,0.885,0.24,10.29,4.4,6.24,1.08,1.385,5.49,5.32
Suriname,0.96,0.5750000000000001,0.6200000000000001,9.989999999999998,6.970000000000001,6.930000000000001,1.6,1.3650000000000002,3.8099999999999996,7.040000000000001
Slovak Republic,1.615,1.3150000000000002,3.08,10.155,8.01,9.674999999999999,2.34,2.44,12.014999999999999,8.78
Slovenia,1.865,3.515,3.3600000000000003,10.665,8.57,10.065,2.7100000000000004,2.325,12.45,9.120000000000001
Sweden,2.455,1.345,3.6200000000000006,10.469999999999999,8.540000000000001,10.785,4.68,2.7350000000000003,14.13,9.840000000000002
Eswatini,0.435,1.9600000000000002,2.5,9.93,4.91,5.265,1.72,1.26,4.305,1.4800000000000002
Seychelles,1.615,1.87,3.9700000000000006,4.095,7.670000000000001,6.315,0.03,0.91,6.8999999999999995,5.760000000000001
Syria,0.5599999999999999,1.8399999999999999,1.2800000000000002,13.38,6.859999999999999,5.805000000000001,0.27,1.0,3.9299999999999997,0.53
Turks and Caicos Islands,0.095,0.365,0.06999999999999999,,7.26,,0.010000000000000002,,,
Chad,0.125,0.19,2.44,12.585,0.68,3.405,1.9100000000000001,2.145,4.335,1.7600000000000002
Togo,0.26,1.5,2.44,13.275,2.6500000000000004,5.265,2.33,2.18,5.385,3.8000000000000003
Thailand,0.9550000000000001,0.795,3.12,13.38,7.4,7.53,0.96,2.92,10.155,4.25
Tajikistan,0.41500000000000004,2.1100000000000003,2.8000000000000003,13.844999999999999,6.57,6.39,3.0700000000000003,1.4050000000000002,7.784999999999999,1.25
Turkmenistan,0.5750000000000001,2.105,2.0,9.285,7.590000000000001,6.105,1.22,0.86,5.265,0.44000000000000006
Timor-Leste,0.29500000000000004,0.82,2.31,7.409999999999999,5.2700000000000005,6.615,0.30000000000000004,1.97,5.955,6.78
Tonga,0.39,1.01,1.7600000000000002,3.5549999999999997,7.2700000000000005,5.744999999999999,0.05,1.695,5.94,4.170000000000001
Trinidad and Tobago,1.215,2.09,0.5,8.265,8.0,8.43,2.14,2.015,6.0,7.670000000000001
Tunisia,0.77,0.77,2.25,13.889999999999999,7.32,7.26,0.6200000000000001,1.55,8.505,3.95
Turkey,0.885,3.09,4.3,12.66,7.550000000000001,8.295,0.8500000000000001,1.845,8.73,4.59
